trade_date,final_company_event_count,final_company_intensity,final_company_positive,final_company_negative,final_human_event_count,final_policy_event_count,final_policy_intensity,final_policy_uncertainty,final_company_intensity_ewm20,final_policy_intensity_ewm20
2026-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16330176927776133,0.2469320828000475
2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15773911152309292,0.2385206695536439
2026-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15236593831248318,0.23039577992134297
2026-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471757951067495,0.22254765385699868
2026-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14216244723200885,0.21496686377746657
2026-01-30,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23951088561572192,0.20764430323769342
2026-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23135226558918903,0.200571175991575
2026-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22347155811166713,0.1937389854254411
2026-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21585929646149904,0.18713952435147474
2026-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2085063363883203,0.18076486514880527
2026-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20140384512850307,0.17460735024043172
2026-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945432907947744,0.16865958289453736
2026-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18791643212726308,0.1629144183391451
2026-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815153085936634,0.15736495517944035
2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17533223082662372,0.1520045271074515
2026-02-13,0.0,0.0,0.0,0.0,0.0,8.0,19.0,2.0,0.16935977138687255,0.7940364453220625
2026-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16359075584098678,0.766988649026927
2026-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15801825414308351,0.7408621999680967
2026-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15263557231008337,0.7156257136763682
2026-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14743624438054476,0.6912488747527737
2026-03-02,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3127323800231818,0.6677024004521247
2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302079567095522,0.6449580055070325
2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917896280834551,0.6229883681501533
2026-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28185020216927864,0.6017670972938394
2026-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27224934959011854,0.5812687008277716
2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262975537295256,0.5614685549964921
2026-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540176250920184,0.5423428748200493
2026-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245364852263592,0.5238686855222254
2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23700682464268116,0.5060237949320229
2026-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22893350212548608,0.48878676682525707
2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22113518661100035,0.4721368951742333
2026-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21360251035114033,0.45605417927457353
2026-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063264246977118,0.44051929971931497
2026-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19929818923269635,0.42551359519141885
2026-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925093612687999,0.41101904004681195
2026-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18595178570765142,0.39701822266103165
2026-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17961758524346838,0.3834943245134639
2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17349915090042137,0.3704310999840487
2026-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16758913289233082,0.3578128568381844
2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618804317937161,0.3456244373763872
2026-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156366190011591,0.3338512002260626
2026-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15103978354776107,0.32247900275351654
2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14589481404172763,0.31149418407507695
2026-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1409251010846394,0.3008835486469199
2026-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13612467479505935,0.290634350413886
2026-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314877686476281,0.28073427749824625
2026-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1270088125460093,0.27117143741002486
2026-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12268242613179609,0.26193434276111294
2026-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11850341232134065,0.25301189746601166
2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11446675106274311,0.24439338341262876
2026-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11056759330550024,0.23606844758711687
2026-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10680125517557024,0.228027089637287
2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10316321234885598,0.2202596498596577
2026-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09964909461634824,0.21275679759570965
2026-04-20,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19844569385986321,0.2055095200234062
2026-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19168590501794006,0.19850911133051602
2026-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18515637939966564,0.1917471622567321
2026-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17884927339432893,0.18521554999202453
2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17275701057339415,0.17890642841909238
2026-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16687227258929507,0.17281221868819377
2026-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16118799038424983,0.16692560011303148
2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15569733569853558,0.1612395013767584
2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15039371286802278,0.15574709203753861
2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14527075090111524,0.1504417743234601
2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14032229582557895,0.14531717520694315
2026-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13554240329606593,0.14036713874912327
2026-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309253314534528,0.13558571870501257
2026-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12646553402741684,0.1309671713805566
2026-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12215765367396317,0.12650594873300594
2026-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11799651553990066,0.12219669170631448
2026-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11397712104653514,0.11803422379355853
2026-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100946418851129,0.11401354481864359
2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1063444142168015,0.11012982492982894
2026-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10272193307024041,0.1063783987978549
2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09922284692993172,0.10275476001170318
2026-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09584295250897013,0.09925455566525809
2026-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09257818969983292,0.09587358112836614
2026-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08942463669716456,0.09260777499601235
2026-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08637850528669717,0.08945321420954627
2026-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08343613629464763,0.08640610934409695
2026-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080593995192125,0.08346280005651581
2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07784866784926787,0.08061975068837927
2026-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07519685643401147,0.07787354601876938
2026-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726353754505577,0.07522088716173012
2026-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07016114791278956,0.07265858760347163
2026-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06777120164803303,0.07018356937456169
2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06546266572672647,0.06779285935250634
2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06323276701370847,0.06548358569027836
2026-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06107882683698163,0.06325297436650303
2026-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05899825776995038,0.06109834585315729
2026-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05698856052326762,0.05901711189677932
2026-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550473209425565,0.05700677240932185
