index_code,trade_date,index_level,return_ew,constituent_count,total_volume,CYB,HS300,SSE,policy_event_count,policy_intensity_sum,policy_intensity_max,central_event_count,positive_event_count,support,implementation,innovation,uncertainty_language,risk_regulation,policy_climate_factor,policy_climate_index,company_event_count,company_event_relevance_sum,positive_company_events,negative_company_events,unique_event_chains,news_count,news_source_count,news_positive_terms,news_negative_terms,news_uncertain_terms,news_tone,llm_company_event_count,llm_company_intensity,llm_company_relevance,llm_company_positive,llm_company_negative,llm_policy_event_count,llm_policy_intensity,llm_policy_uncertainty,llm_policy_novelty,llm_policy_type_airspace_reform,llm_policy_type_fiscal_subsidy,llm_policy_type_industry_standard,llm_policy_type_infrastructure,llm_policy_type_other,llm_policy_type_regulation,llm_policy_type_strategic_plan,llm_policy_type_support_measure,llm_company_intensity_ewm20,llm_company_relevance_ewm20,llm_policy_intensity_ewm20,final_company_event_count,final_company_intensity,final_company_positive,final_company_negative,final_human_event_count,final_policy_event_count,final_policy_intensity,final_policy_uncertainty,final_company_intensity_ewm20,final_policy_intensity_ewm20,company_sentiment_impulse,company_risk_impulse,company_attention,company_signed_count,company_confidence_impulse,policy_support_impulse,policy_risk_impulse,policy_attention,policy_signed_count,policy_confidence_impulse,risk_impulse,attention_impulse,confidence_impulse,signed_breadth_impulse,policy_support,policy_support_z,company_sentiment,company_sentiment_z,confidence_balance,confidence_balance_z,signed_breadth,signed_breadth_z,pca_sentiment_index,dynamic_sentiment_filtered,dynamic_sentiment_smoothed,dynamic_factor_se,dynamic_sentiment_change,realtime_sentiment_index,realtime_sentiment_z,realtime_model_train_end,realtime_explained_variance,realtime_available,realtime_sentiment_change,realtime_sentiment_lag1,realtime_sentiment_change_lag1,excess_return_hs300,return_lag_1,return_lag_2,return_lag_5,return_lag_10,return_lag_20,volatility_5d,momentum_5d,volatility_10d,momentum_10d,volatility_20d,momentum_20d,future_return_1d,future_up_1d,future_return_5d,future_up_5d,future_return_20d,future_up_20d
LAE_CORE_EW,2019-01-16,1063.7472762090583,-0.0134792406256887,5,395797.0,0.0008134126213208,0.0002109981170017,3.1124287059203226e-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,-0.013690238742690401,-0.000194538177875,0.0004695981234632,-0.0094012283925169,,,0.008507293013046075,0.005279393669792576,,,,,-0.00949935407778335,0,-0.010861013079785709,0,0.10323283289404728,1
LAE_CORE_EW,2019-01-17,1053.6423641830709,-0.0094993540777834,5,321445.0,-0.012538467608301,-0.0055071676282102,-0.0041938671501156,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,-0.003992186449573199,-0.0134792406256887,-0.000194538177875,0.0001620240347333,0.029577733660169,,0.009852738227311579,0.0011409455082953546,0.017306307967204115,0.06374727620905829,,,0.0008177580954582542,1,0.00753376180525156,1,0.10355210955279115,1
LAE_CORE_EW,2019-01-18,1054.5039887560993,0.0008177580954583,5,278981.0,0.0144556939771935,0.0182392605305616,0.0142090293947587,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,-0.0174215024351033,-0.0094993540777834,-0.0134792406256887,0.0143766274783506,0.0271565566716511,,0.010781998468783562,-0.008529888802588537,0.015822544590235084,0.02337330124394943,,,0.014230058970170711,1,0.003772796137953005,1,0.1150056801739947,1
LAE_CORE_EW,2019-01-21,1069.509642700379,0.0142300589701708,5,336254.0,0.0041669948798739,0.0055142242998322,0.0055854946629636,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,0.0087158346703386,0.0008177580954583,-0.0094993540777834,0.0004695981234632,0.0285393067774478,,0.0066531441349128445,-0.021782573624582247,0.013227593944856139,-0.0028684854385595537,,,-0.01578738299495308,0,-0.022262612701521745,0,0.15496020360896146,1
LAE_CORE_EW,2019-01-22,1052.6248843542726,-0.0157873829949533,5,223237.0,-0.0176891880231253,-0.0132846147085042,-0.0118022915062575,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,-0.0025027682864490995,0.0142300589701708,0.0008177580954583,-0.000194538177875,-0.0138822541568882,,0.010746216264564498,-0.00832816919244983,0.010199484056568288,-0.01674078165931292,,,-0.0004094347683710753,0,-0.012335639014962596,0,0.15384471959255297,1
LAE_CORE_EW,2019-01-23,1052.1939031285654,-0.0004094347683708,5,187533.0,-0.0008864115505013,-0.0007221663718616,0.0005039345660349,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,0.0003127316034908,-0.0157873829949533,0.0142300589701708,-0.0134792406256887,-0.0094012283925169,,0.012367519915147274,-0.023794162885931502,0.010467822511960028,-0.018640387969056982,,,0.008920743245397711,1,-0.014760068597974074,0,0.18938275043758868,1
LAE_CORE_EW,2019-01-24,1061.5802547827482,0.0089207432453976,5,257959.0,0.0112138626681479,0.0056446092867035,0.0041418055017434,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,0.0032761339586941003,-0.0004094347683708,-0.0157873829949533,-0.0094993540777834,0.0001620240347333,,0.011403208334349667,-0.010861013079785709,0.010125859384797998,-0.009732459395579318,,,-0.0029181377822893317,0,-0.03321073290199139,0,0.16681039269805398,1
LAE_CORE_EW,2019-01-25,1058.4824173323343,-0.0029181377822889,5,281102.0,0.0002608365740301,0.008132886747415,0.003870061620024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,-0.0110510245297039,0.0089207432453976,-0.0004094347683708,0.0008177580954583,0.0143766274783506,,0.011402544330771862,0.00753376180525156,0.010598714206136678,-0.001060389147801044,,,-0.01207658566511971,0,-0.004627280433774361,0,0.17454857946524394,1
LAE_CORE_EW,2019-01-28,1045.6995637443974,-0.0120765856651199,5,280043.0,-0.0045436945372938,-0.0002166765584225,-0.0018218716848853,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,-0.0118599091066974,-0.0029181377822889,0.0089207432453976,0.0142300589701708,0.0004695981234632,,0.011583838455489189,0.003772796137953005,0.009315409077853302,-0.01809195869627478,,,-0.005794666261491277,0,0.030825251839553758,1,0.22083766374014635,1
LAE_CORE_EW,2019-01-29,1039.6400837627116,-0.0057946662614914,5,346442.0,-0.0128201057361043,0.0032005980312708,-0.0010512210336621,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,-0.0089952642927622,-0.0120765856651199,-0.0029181377822889,-0.0157873829949533,-0.000194538177875,,0.009799879077698397,-0.022262612701521745,0.009809772011699578,-0.030405375088727316,,,-0.0028631397242022683,0,0.04881915076051624,1,0.27279312183664195,1
LAE_CORE_EW,2019-01-30,1036.6634489400176,-0.0028631397242022,5,483272.0,-0.0102686576765653,-0.0079806635629012,-0.0071966849763901,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,0.005117523838699,-0.0057946662614914,-0.0120765856651199,-0.0004094347683708,-0.0134792406256887,,0.00770607954244617,-0.012335639014962596,0.009789134479582903,-0.03583628569687003,,,-0.009973393451325863,0,0.07338903097235372,1,0.2866316333570065,1
LAE_CORE_EW,2019-01-31,1026.3243964871303,-0.0099733934513258,5,412887.0,-0.0022992801546936,0.0104624299348583,0.0034904759316349,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,-0.0204358233861841,-0.0028631397242022,-0.0057946662614914,0.0089207432453976,-0.0094993540777834,0.029577733660169,0.007620855116061938,-0.014760068597974074,0.009153686648171339,-0.025460772379658714,0.01422213045013504,0.036663448940017496,0.026560925531238455,1,0.0928879469542756,1,0.29712768064229755,1
LAE_CORE_EW,2019-02-01,1053.5845223531182,0.0265609255312384,5,320694.0,0.0352445866823019,0.0142958430549438,0.013023442971171,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,0.0122650824762946,-0.0099733934513258,-0.0028631397242022,-0.0029181377822889,0.0008177580954583,0.0271565566716511,0.004167229732532714,-0.03321073290199139,0.009194877521743364,-0.025927172847801327,0.012854647155646711,-0.0031598752252276485,0.02311062214337567,1,0.05621251846672881,1,0.1828251094148765,1
LAE_CORE_EW,2019-02-11,1077.93351614533,0.0231106221433757,5,386729.0,0.0352639486497754,0.0181899365646363,0.0136237076192695,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,50.0,50.0,50.0,,0.0,,,,,False,,,,0.004920685578739401,0.0265609255312384,-0.0099733934513258,-0.0120765856651199,0.0142300589701708,0.0285393067774478,0.01572523211784278,-0.004627280433774361,0.013049344905796918,-0.0008719420815710421,0.012788744791285816,-0.0037379263669663487,0.011560002000706948,1,0.0730393685431141,1,0.2057836459692408,1
